name,chamber,state,district,sponsored_bills,cosponsored_bills,bioguide_id,Agriculture_and_Food_self_proportion,Crime_and_Law_Enforcement_self_proportion,Culture_and_Recreation_self_proportion,Economy_and_Finance_self_proportion,Education_and_Social_Services_self_proportion,Environment_and_Natural_Resources_self_proportion,Government_Operations_and_Politics_self_proportion,Health_and_Healthcare_self_proportion,Immigration_and_Civil_Rights_self_proportion,National_Security_and_International_Affairs_self_proportion,Science__Technology__and_Communications_self_proportion,Transportation_and_Infrastructure_self_proportion,Agriculture_and_Food_across_all_proportion,Crime_and_Law_Enforcement_across_all_proportion,Culture_and_Recreation_across_all_proportion,Economy_and_Finance_across_all_proportion,Education_and_Social_Services_across_all_proportion,Environment_and_Natural_Resources_across_all_proportion,Government_Operations_and_Politics_across_all_proportion,Health_and_Healthcare_across_all_proportion,Immigration_and_Civil_Rights_across_all_proportion,National_Security_and_International_Affairs_across_all_proportion,Science__Technology__and_Communications_across_all_proportion,Transportation_and_Infrastructure_across_all_proportion,Agriculture_And_Food_state_self_proportion,Crime_And_Law_Enforcement_state_self_proportion,Culture_And_Recreation_state_self_proportion,Economy_And_Finance_state_self_proportion,Education_And_Social_Services_state_self_proportion,Environment_And_Natural_Resources_state_self_proportion,Government_Operations_And_Politics_state_self_proportion,Health_And_Healthcare_state_self_proportion,Immigration_And_Civil_Rights_state_self_proportion,National_Security_And_International_Affairs_state_self_proportion,Science_Technology_And_Communications_state_self_proportion,Transportation_And_Infrastructure_state_self_proportion,Agriculture_And_Food_state_national_proportion,Crime_And_Law_Enforcement_state_national_proportion,Culture_And_Recreation_state_national_proportion,Economy_And_Finance_state_national_proportion,Education_And_Social_Services_state_national_proportion,Environment_And_Natural_Resources_state_national_proportion,Government_Operations_And_Politics_state_national_proportion,Health_And_Healthcare_state_national_proportion,Immigration_And_Civil_Rights_state_national_proportion,National_Security_And_International_Affairs_state_national_proportion,Science_Technology_And_Communications_state_national_proportion,Transportation_And_Infrastructure_state_national_proportion
"Cherfilus-McCormick, Sheila",House of Representatives,Florida,20.0,24,877,C001127,0.04029785370127025,0.052124397722295226,0.01576872536136662,0.07884362680683311,0.11213315812527376,0.01576872536136662,0.04730617608409987,0.257993867717915,0.04424003504161191,0.27157249233464736,0.01971090670170828,0.04424003504161191,0.0025179265422300067,0.002573306807369605,0.0025247212286976647,0.0018024152364167984,0.0045799341634464,0.000593951592945175,0.0016357192621088662,0.006063975455827696,0.0022079881074699953,0.005292224697617645,0.0029860650298606504,0.004755178907721281,0.0322147651006711,0.0510067114093959,0.1664429530201342,0.1073825503355704,0.0536912751677852,0.1194630872483221,0.261744966442953,0.0308724832214765,0.0657718120805369,0.0093959731543624,0.0134228187919463,0.0885906040268456,0.0150659133709981,0.012265978050355,0.0129815745393634,0.0333472280116715,0.0227790432801822,0.0461139896373057,0.023398128149748,0.0179547228727556,0.0253623188405797,0.008610086100861,0.0130548302872062,0.0219269102990033
"Wasserman Schultz, Debbie",House of Representatives,Florida,25.0,154,4056,W000797,0.011574074074074073,0.0931712962962963,0.07233796296296297,0.04918981481481481,0.07002314814814814,0.032407407407407406,0.10648148148148147,0.21585648148148148,0.08969907407407407,0.2216435185185185,0.016782407407407406,0.020833333333333332,0.0005473753352673929,0.003481532739382407,0.008766393155200223,0.0008511405283079326,0.0021647345069414625,0.0009239247001369387,0.002786780965074364,0.0038401746095479304,0.003388496600572765,0.0032692291277218676,0.0019243530192435301,0.001694915254237288,0.0322147651006711,0.0510067114093959,0.1664429530201342,0.1073825503355704,0.0536912751677852,0.1194630872483221,0.261744966442953,0.0308724832214765,0.0657718120805369,0.0093959731543624,0.0134228187919463,0.0885906040268456,0.0150659133709981,0.012265978050355,0.0129815745393634,0.0333472280116715,0.0227790432801822,0.0461139896373057,0.023398128149748,0.0179547228727556,0.0253623188405797,0.008610086100861,0.0130548302872062,0.0219269102990033
"Carper, Thomas R.",Senate,Delaware,NaN,796,4567,C000174,0.00827966881324747,0.04139834406623735,0.02667893284268629,0.05979760809567617,0.057957681692732285,0.13983440662373503,0.23735050597976082,0.18951241950321987,0.06623735050597976,0.12787488500459981,0.0,0.045078196872125116,0.0010357923811715962,0.0035931012456084316,0.0067052023121387284,0.002330333775499229,0.00400279560327848,0.0075247524752475245,0.012572486720920035,0.008133933507067837,0.004567078972407232,0.0039109760558228525,0.0,0.010698689956331879,0.0643185298621745,0.0857580398162327,0.3185298621745788,0.0581929555895865,0.0398162327718223,0.0490045941807044,0.120980091883614,0.0260336906584992,0.0260336906584992,0.0122511485451761,0.0260336906584992,0.1730474732006125,0.0263653483992467,0.0180761781794706,0.0217755443886097,0.0158399333055439,0.0148063781321184,0.016580310880829,0.0094792416606671,0.0132708821233411,0.0087991718426501,0.009840098400984,0.0221932114882506,0.0375415282392026
"Capito, Shelley Moore",Senate,West Virginia,NaN,362,3632,C001047,0.007905138339920948,0.06807202459376371,0.015810276679841896,0.09486166007905138,0.09486166007905138,0.14404918752744839,0.09574000878348704,0.2090469916556873,0.05138339920948617,0.1225296442687747,0.056214317083882304,0.03952569169960474,0.0020715847623431925,0.012376237623762375,0.008323699421965319,0.007743878392428208,0.013723870639811932,0.016237623762376235,0.010623263973490572,0.018794914317302378,0.0074215033301617515,0.00785008863003292,0.022199098161637183,0.019650655021834062,0.0553064275037369,0.0538116591928251,0.4469357249626308,0.0508221225710014,0.0358744394618834,0.0493273542600896,0.1345291479820627,0.0298953662182361,0.0448430493273542,0.0104633781763826,0.0194319880418535,0.0687593423019432,0.0232266164469554,0.0116204002582311,0.0313023450586264,0.0141725719049604,0.0136674259681093,0.0170984455958549,0.0107991360691144,0.0156128024980484,0.015527950310559,0.008610086100861,0.0169712793733681,0.015282392026578
"Cardin, Benjamin L.",Senate,Maryland,NaN,1356,6259,C000141,0.012413793103448277,0.03402298850574713,0.025747126436781606,0.15310344827586206,0.0639080459770115,0.0639080459770115,0.12091954022988506,0.10482758620689656,0.08459770114942528,0.31494252873563217,0.008275862068965517,0.013333333333333332,0.003107377143514789,0.005908655381667199,0.012947976878612715,0.011938479188326818,0.008831564902471566,0.006881188118811881,0.012816139564348716,0.009002606017531391,0.011671424040596257,0.019273515095242114,0.003121748178980229,0.006331877729257642,0.0533536585365853,0.0899390243902439,0.2972560975609756,0.0640243902439024,0.0396341463414634,0.0518292682926829,0.1722560975609756,0.0182926829268292,0.0350609756097561,0.0182926829268292,0.0228658536585365,0.1371951219512195,0.0219711236660389,0.0190445448676565,0.0204145728643216,0.0175072947061275,0.0148063781321184,0.0176165803108808,0.013558915286777,0.009367681498829,0.0119047619047619,0.014760147601476,0.0195822454308094,0.0299003322259136
"Cantwell, Maria",Senate,Washington,NaN,907,4025,C000127,0.01308139534883721,0.04069767441860465,0.019622093023255818,0.16569767441860467,0.032703488372093026,0.07994186046511628,0.11119186046511628,0.1257267441860465,0.15334302325581398,0.04578488372093023,0.1119186046511628,0.10029069767441862,0.0020715847623431925,0.004471414883423825,0.006242774566473989,0.008174093858674219,0.0028591397166274858,0.005445544554455445,0.007455777008917695,0.006830924741372503,0.01338407865524897,0.0017726006583945303,0.026708289975719737,0.03013100436681223,0.0343283582089552,0.0805970149253731,0.5373134328358209,0.0432835820895522,0.0194029850746268,0.0820895522388059,0.0776119402985074,0.0149253731343283,0.0194029850746268,0.0119402985074626,0.0119402985074626,0.0671641791044776,0.0144381669805398,0.0174306003873466,0.0376884422110552,0.0120883701542309,0.0074031890660592,0.0284974093264248,0.0062395008399328,0.0078064012490242,0.0067287784679089,0.009840098400984,0.010443864229765,0.0149501661129568
"Brown, Sherrod",Senate,Ohio,NaN,1462,8092,B000944,0.10401802478407811,0.04205782951558392,0.02102891475779196,0.20090123920390537,0.0732256853173113,0.04543747653022906,0.10702215546376267,0.2095381149079985,0.037927149831017644,0.12429590687194893,0.010889973713856553,0.023657529102515958,0.03187938773161469,0.00894282976684765,0.012947976878612715,0.019180439536801347,0.012389605438719104,0.00599009900990099,0.013888212075434921,0.02203269367448472,0.006406596891849033,0.009313187586168089,0.005029483177245924,0.013755458515283842,0.0334572490706319,0.0978934324659231,0.1016109045848822,0.0322180916976456,0.0346964064436183,0.0111524163568773,0.4622057001239157,0.0384138785625774,0.1065675340768277,0.0297397769516728,0.0334572490706319,0.0185873605947955,0.0169491525423728,0.025500322788896,0.0085845896147403,0.0108378491037932,0.0159453302961275,0.0046632124352331,0.044756419486441,0.024199843871975,0.0445134575569358,0.029520295202952,0.0352480417754569,0.0049833887043189
"Braun, Mike",Senate,Indiana,NaN,459,1814,B001310,0.048419468138484696,0.03662819869543402,0.05368790767686903,0.2007024586051179,0.09332664325137983,0.09708981435022579,0.1241846462619167,0.10812844957350727,0.04114400401404917,0.16583040642247865,0.006773707977922729,0.024084295032614146,0.02221199217401312,0.011657617374640689,0.049479768786127164,0.028681031083067434,0.023635554990787216,0.01915841584158416,0.0241216314994396,0.017018084182263287,0.01040279099270536,0.01859823865394896,0.004682622268470343,0.02096069868995633,0.0365699873896595,0.0958385876418663,0.1689785624211853,0.0567465321563682,0.0630517023959646,0.0290037831021437,0.3039092055485498,0.0479192938209331,0.0895334174022698,0.0340479192938209,0.0315258511979823,0.0428751576292559,0.0182046453232893,0.0245319561007101,0.0140284757118927,0.0187578157565652,0.0284738041002277,0.0119170984455958,0.0289176865850731,0.0296643247462919,0.0367494824016563,0.033210332103321,0.0326370757180156,0.0112956810631229
"Blumenthal, Richard",Senate,Connecticut,NaN,914,5392,B001277,0.05113924050632911,0.09164556962025318,0.03620253164556962,0.1159493670886076,0.0660759493670886,0.0579746835443038,0.12379746835443038,0.1681012658227848,0.08936708860759494,0.1351898734177215,0.02329113924050633,0.04126582278481013,0.023247784555184715,0.02890450335356116,0.033063583815028906,0.016419890295056108,0.01658301035643942,0.011336633663366338,0.02382924808732518,0.02621811577035458,0.022391373295274346,0.015024900818772686,0.015955601803676722,0.03558951965065502,0.0637329286798179,0.0955993930197268,0.3156297420333839,0.0667678300455235,0.0318664643399089,0.0576631259484066,0.1153262518968133,0.0333839150227617,0.0318664643399089,0.0136570561456752,0.0182094081942336,0.1562974203338391,0.0263653483992467,0.0203357004519044,0.0217755443886097,0.0183409754064193,0.0119589977220956,0.0196891191709844,0.0091192704583633,0.0171740827478532,0.0108695652173913,0.011070110701107,0.0156657963446475,0.03421926910299
"Barrasso, John",Senate,Wyoming,NaN,645,2232,B001261,0.03470919324577861,0.030487804878048776,0.009380863039399624,0.1149155722326454,0.06848030018761725,0.2969043151969981,0.1022514071294559,0.07035647279549719,0.039868667917448405,0.18433395872420263,0.03470919324577861,0.013602251407129454,0.00851651513407757,0.005190035132545512,0.004624277456647399,0.008783565769189402,0.00927631996950251,0.03133663366336634,0.010623263973490572,0.005922767116796968,0.005391690453536315,0.011057651726175404,0.012833853624696497,0.006331877729257642,0.0239099859353023,0.0689170182841068,0.4388185654008439,0.0295358649789029,0.0281293952180028,0.0872011251758087,0.1251758087201125,0.040787623066104,0.0478199718706047,0.0126582278481012,0.0168776371308016,0.080168776371308,0.0106716886377903,0.0158166559070368,0.0326633165829145,0.0087536473530637,0.0113895216400911,0.0321243523316062,0.0106791456683465,0.0226385636221701,0.0175983436853002,0.011070110701107,0.0156657963446475,0.0189368770764119
"Bennet, Michael F.",Senate,Colorado,NaN,620,2826,B001267,0.07024557395773844,0.026841804683038265,0.015419760137064536,0.10336950314106226,0.0845231296402056,0.1850371216447744,0.07709880068532267,0.11764705882352942,0.12392918332381499,0.13478012564249,0.03940605368360937,0.021701884637350087,0.01415582920934515,0.0037527946343021397,0.006242774566473989,0.006489083282544008,0.009403392845797064,0.01603960396039604,0.0065786267725744365,0.008133933507067837,0.01376466856961624,0.006640218339382685,0.011966701352757545,0.008296943231441048,0.0322108345534407,0.0761346998535871,0.4816983894582723,0.0527086383601757,0.0204978038067349,0.0732064421669106,0.1068814055636896,0.0190336749633967,0.0366032210834553,0.0117130307467057,0.0190336749633967,0.0702781844802342,0.0138104205900816,0.0167850225952227,0.0344430485762144,0.0150062526052521,0.0079726651480637,0.0259067357512953,0.0087592992560595,0.0101483216237314,0.0129399585921325,0.009840098400984,0.0169712793733681,0.0159468438538205
"Kim, Andy",House of Representatives,New Jersey,3.0,93,1490,K000394,0.05414746543778802,0.051843317972350235,0.036290322580645164,0.12039170506912444,0.09331797235023041,0.031105990783410142,0.09562211981566822,0.16820276497695852,0.031105990783410142,0.2960829493087558,0.005184331797235023,0.016705069124423964,0.0025726640757567465,0.001946198425741718,0.004418262150220913,0.002092804357839505,0.002898239587805925,0.0008909273894177625,0.0025141610880562203,0.0030062492921930175,0.0011805084931027698,0.004387424991250757,0.0005972130059721301,0.0013653483992467042,0.0646108663729809,0.0822320117474302,0.302496328928047,0.0704845814977973,0.0337738619676945,0.0631424375917768,0.118942731277533,0.013215859030837,0.0249632892804698,0.0161527165932452,0.0161527165932452,0.1938325991189427,0.0276208411801632,0.0180761781794706,0.0215661641541038,0.0200083368070029,0.0130979498861047,0.0222797927461139,0.009719222462203,0.0070257611241217,0.0087991718426501,0.013530135301353,0.0143603133159268,0.0438538205980066
"Smith, Christopher H.",House of Representatives,New Jersey,4.0,888,7440,S000522,0.008,0.04488888888888889,0.02088888888888889,0.09777777777777778,0.04488888888888889,0.02,0.11244444444444444,0.09866666666666667,0.056,0.4266666666666667,0.016888888888888887,0.05288888888888889,0.0004926378017406536,0.0021840671222212614,0.0032961638263552845,0.0022029519556205314,0.0018069271504222125,0.0007424394911814687,0.0038318238269772513,0.00228557309200976,0.002754519817239796,0.00819441243502087,0.00252156602521566,0.005602636534839925,0.0646108663729809,0.0822320117474302,0.302496328928047,0.0704845814977973,0.0337738619676945,0.0631424375917768,0.118942731277533,0.013215859030837,0.0249632892804698,0.0161527165932452,0.0161527165932452,0.1938325991189427,0.0276208411801632,0.0180761781794706,0.0215661641541038,0.0200083368070029,0.0130979498861047,0.0222797927461139,0.009719222462203,0.0070257611241217,0.0087991718426501,0.013530135301353,0.0143603133159268,0.0438538205980066
"Thompson, Glenn",House of Representatives,Pennsylvania,15.0,130,2185,T000467,0.09951287404314546,0.03897007654836465,0.020180932498260265,0.22964509394572027,0.1524008350730689,0.057759220598469045,0.07654836464857342,0.17954070981210857,0.025052192066805846,0.08281141266527489,0.012526096033402923,0.025052192066805846,0.003913733647161859,0.0012109679093504021,0.0020338032120064517,0.003304427933430797,0.003917990553885788,0.0013693883948458201,0.0016660103595553266,0.002656206566389721,0.0007870056620685132,0.0010157657080911286,0.0011944260119442602,0.001694915254237288,0.0457516339869281,0.0732026143790849,0.1372549019607843,0.0431372549019607,0.0339869281045751,0.0156862745098039,0.4640522875816993,0.0222222222222222,0.0339869281045751,0.0444444444444444,0.0117647058823529,0.0745098039215686,0.0219711236660389,0.0180761781794706,0.0109924623115577,0.0137557315548145,0.0148063781321184,0.0062176165803108,0.0425965922726181,0.0132708821233411,0.0134575569358178,0.041820418204182,0.0117493472584856,0.0189368770764119
"Kelly, Mike",House of Representatives,Pennsylvania,16.0,153,2119,K000376,0.009950248756218905,0.0359314538419016,0.0,0.3665008291873964,0.04477611940298507,0.05583195135433941,0.08899944720840244,0.2017689331122167,0.05085682697622996,0.12437810945273632,0.0,0.021006080707573243,0.0004926378017406536,0.001405587751924574,0.0,0.0066388961208018755,0.0014491197939029625,0.0016663641913184073,0.002438433344440069,0.0037578116152412718,0.002011236691952867,0.0019205654144580162,0.0,0.0017890772128060263,0.0457516339869281,0.0732026143790849,0.1372549019607843,0.0431372549019607,0.0339869281045751,0.0156862745098039,0.4640522875816993,0.0222222222222222,0.0339869281045751,0.0444444444444444,0.0117647058823529,0.0745098039215686,0.0219711236660389,0.0180761781794706,0.0109924623115577,0.0137557315548145,0.0148063781321184,0.0062176165803108,0.0425965922726181,0.0132708821233411,0.0134575569358178,0.041820418204182,0.0117493472584856,0.0189368770764119
"Allred, Colin Z.",House of Representatives,Texas,32.0,48,1320,A000376,0.03366583541147132,0.04197838736492102,0.015793848711554447,0.10931005818786367,0.12884455527847047,0.02618453865336658,0.0968412302576891,0.17581047381546136,0.04197838736492102,0.2651704073150457,0.02327514546965918,0.04114713216957606,0.002216870107832941,0.0021840671222212614,0.002664983519180868,0.0026335289287645444,0.005546014026048375,0.001039415287654056,0.0035289128525126463,0.004354943323964543,0.0022079881074699953,0.0054458699307742865,0.00371599203715992,0.004661016949152543,0.0106100795755968,0.0689655172413793,0.0636604774535809,0.0503978779840848,0.0477453580901856,0.0238726790450928,0.4867374005305039,0.0543766578249336,0.1007957559681697,0.0437665782493368,0.0251989389920424,0.0238726790450928,0.005021971123666,0.0167850225952227,0.0050251256281407,0.0158399333055439,0.020501138952164,0.0093264248704663,0.0440364770818334,0.0320062451209992,0.0393374741200828,0.040590405904059,0.0248041775456919,0.0059800664451827
"Goldman, Daniel S.",House of Representatives,New York,10.0,21,682,G000599,0.04285714285714286,0.12251082251082251,0.01948051948051948,0.13333333333333333,0.09523809523809523,0.024242424242424242,0.17316017316017315,0.10303030303030303,0.09437229437229437,0.1606060606060606,0.007792207792207792,0.023376623376623377,0.0027095079095735947,0.006119712827610069,0.0031559015358720807,0.0030841327378687442,0.0039358809217117504,0.0009239247001369387,0.0060582194892920965,0.002450299080623076,0.004765756509192663,0.003166798972284107,0.0011944260119442602,0.0025423728813559325,0.049618320610687,0.1755725190839694,0.1857506361323155,0.0750636132315521,0.0432569974554707,0.0216284987277353,0.1374045801526717,0.0216284987277353,0.0572519083969465,0.0356234096692111,0.0190839694656488,0.178117048346056,0.0244821092278719,0.0445448676565526,0.0152847571189279,0.0245935806586077,0.0193621867881549,0.0088082901554404,0.0129589632829373,0.0132708821233411,0.0232919254658385,0.034440344403444,0.0195822454308094,0.0465116279069767
